RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02
395019,"Reno, NV",108,272600,274e3,263200,255100,246300,242300,239100,232200,224700,223e3,215200,209900,198800,193900,184200,173800,169100,168200,170500,170700,171e3,169700,17e4,170200,168600,168e3,163300,161700,161500,160700,160900,160500,160800,158500,154800,154900,154600,148100,142100,138400,137200,137400,136e3,138400,136400,136200,133100,135700,135900,141100,143200,150900,153700,160300,163900,174700,179600,182700,181e3,183e3,185600,192300,197800,205800,205800,206700,206500,206100,205800,207e3,211200,215900,216400,219600,22e4,223600,223200,227800,225800,230400,240400,248800,253500,249600,252200,253200,254600,255100,255200,258100,260600,265400,268e3,271600,272600,274600,276600,279100,280700,285600,288600,288200,286800,287800,291700,289600,290800,291300,296300,297900,301800,303700,312500,315500,317700,321100,325300,328700,333300,341900,353500,357e3,351900,351100,347400,351300,349900,352600,353700,349400,352200,374200
394338,"Asheville, NC",109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183700,185600,186100,185800,188700,194500,192500,191400,188700,188100,187700,185300,185500,187500,189800,188700,181600,181e3,185800,191200,193600,195e3,196400,198200,197e3,199400,200600,202100,203100,202100,200500,201500,199400,201500,206e3,211500,215800,213600,217300,217400,219e3,218500,221900,223100,224200,224400,227700,231100,231100,229800,227300,230100,231900,237600,236300,242300,242300,247200,239900,247e3,248500,253600,243800,241900,237700,244200,244600,254300,248100,242100,
394995,"Port St. Lucie, FL",110,180600,174800,165700,162400,154e3,150200,144300,141200,139300,136600,132300,127500,122900,119500,116e3,109300,106800,105100,108100,109700,111200,111500,11e4,107e3,103600,106600,109100,112100,110600,106900,105400,104400,107700,109600,110900,108700,108700,108300,109300,107e3,103300,102700,104100,103600,105600,107100,11e4,111e3,110400,111400,116700,116700,116500,109800,110500,112300,111900,114500,116100,118700,118400,121200,123200,125500,127200,129e3,128700,127300,128300,130400,132e3,132e3,131800,130800,129400,131400,133200,137200,138100,143200,145400,147400,149700,151900,152e3,151400,150800,154400,156500,159e3,161600,163800,165e3,165800,169200,170900,174e3,174e3,178200,176600,177300,176600,178200,179900,180900,183e3,182800,187e3,190500,194300,196300,196100,197300,196500,199700,199700,201600,201300,203300,204700,207700,210500,211200,209500,208e3,207900,209900,215800,218800,221200,22e4,
753917,"Santa Maria-Santa Barbara, CA",111,346600,340700,325100,302700,301700,290200,273500,261600,252800,255900,240200,239500,231500,241500,242800,250600,256300,266100,281500,293800,299700,299800,303100,309800,327500,348200,364900,342800,332e3,341700,364200,368700,351200,345700,317300,321500,329100,342e3,330900,316100,316700,319600,321300,303800,297400,298100,302e3,291600,283300,289500,321e3,330100,355300,350300,349600,364200,370900,427900,42e4,429800,414800,426600,461600,463800,466500,437600,454500,465400,465400,488800,497500,513500,457900,431500,411600,419700,443400,470900,491800,485700,496400,503800,499700,484400,494700,508800,525300,504200,503700,493700,480300,469100,473700,479500,509600,524200,521100,507700,484400,513e3,495700,520900,500800,504900,486500,496200,517600,525e3,54e4,54e4,543e3,537100,536900,532200,537700,560400,571700,572e3,527300,531800,532300,565200,565800,552900,541500,525100,556200,577500,581100,57e4,564600,
394698,"Huntsville, AL",112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140800,142900,143700,143500,146200,148300,155700,155500,155600,149300,149700,150100,150600,148200,145800,145600,146400,147e3,152800,159300,168800,168800,169300,171e3,178300,176300,170700,162800,162600,162900,165500,169600,170900,,
394612,"Fort Wayne, IN",113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118700,119600,120200,117900,116300,115200,115600,112700,108400,105200,109300,113800,116900,117600,119800,119500,12e4,118700,120500,117400,117200,116200,117400,118500,120800,122600,122100,122700,122300,117600,117100,118100,126e3,128500,130500,13e4,127400,124900,123700,126300,128400,130800,128e3,130100,130900,131600,129200,129400,129600,129800,130400,131700,132700,132100,134600,138200,139e3,140800,138400,137800,136e3,137300,138300,141100,142200,144700,145700,146700,144300,
395050,"Salinas, CA",114,,,,,,,,,,,,,,,,,,,217600,226700,228200,238200,242e3,250600,244900,235700,234300,240900,248900,244500,244100,246800,238700,231800,228e3,232600,236400,235900,239300,247500,245800,246800,250200,256200,265700,263300,267900,256900,273500,274300,284100,261700,275400,286e3,309400,310700,315300,321e3,330200,326200,323700,322400,347600,367600,378500,385300,389400,396800,396600,400800,402900,408400,417100,422200,424400,413900,415900,419400,423900,428400,431300,427800,420300,424700,451e3,459100,458200,443700,443300,447500,450300,457100,467700,479300,489700,485900,480900,480200,484200,490400,494200,494900,515200,515300,516600,498500,522300,528100,539200,524600,560500,59e4,608100,583200,562600,553800,563e3,567600,578900,565200,567600,567900,597300,594e3,596100,569100,578300,580400,593900,593400,582900,
395183,"Vallejo, CA",115,332400,326700,307e3,287600,271e3,26e4,254100,243300,236200,216200,203100,192700,184800,178100,169800,170300,176700,184200,189900,190600,195400,200500,206700,203200,197800,195300,197500,199200,195800,192200,189400,191500,194700,192900,189200,181e3,183e3,179600,176e3,169500,166800,169e3,173100,177700,179e3,178700,175200,173800,175700,177700,179900,182400,184100,185400,184800,191400,201200,204800,210100,210500,216800,219100,226400,233900,244e3,256400,262400,265300,262200,265600,276e3,278e3,290200,289300,295300,289300,297500,299600,303500,298400,304800,307900,311e3,314600,318700,320700,318e3,319800,320600,324400,323700,327800,328700,327200,330500,337200,345300,347800,347900,348300,349200,358300,358600,363400,356e3,364800,365600,370800,370600,375700,376900,379700,384e3,389900,396300,397700,402300,402500,407300,412100,421500,421200,420600,415400,419200,422400,,,,,,
395015,"Reading, PA",116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134500,137500,136500,139700,137500,137800,138600,141500,144700,142800,143900,142800,145900,143500,144500,144300,144700,144900,144e3,142500,140700,140600,141600,144800,147300,147700,147400,142900,143900,142200,146200,146400,152400,151500,152300,
394746,"Killeen, TX",117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121300,120700,119500,114800,116600,115900,119e3,116700,113700,112400,114200,117e3,119200,119200,122500,123500,124900,123900,124600,126200,127500,124e3,123900,125600,134800,135100,132900,127800,126200,129600,125100,127100,125800,132800,132500,131800,127100,128900,129500,131400,137e3,137700,138900,131500,133900,136800,138600,139400,138200,139e3,140400,143300,144400,144600,142400,143100,141600,144700,147800,148100,147e3,147200,151200,158600,162300,161300,154300,149400,
394439,"Canton, OH",118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102300,96400,97700,99300,108200,110100,110800,109600,11e4,111400,111500,113100,108300,109700,108300,110600,108400,107100,108200,111e3,113100,111900,111600,109e3,110100,107500,107300,108900,112500,115900,115900,115700,114800,112400,111800,112900,118900,120200,122900,120300,119600,118200,117300,116300,114700,117200,119e3,123600,124500,126700,120800,117200,115700,120200,121e3,120300,120200,121600,124200,125e3,127400,117700,123800
395048,"Salem, OR",119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183900,188800,191200,193200,194400,193e3,193500,194600,199e3,200900,202600,203400,203200,206200,209500,214400,212800,214300,216400,222200,225700,226800,228e3,230200,234e3,236800,237800,237900,236200,238600,242100,247300,250500,254100,258600,265e3,267400,270400,266700,266400,264500,269800,273300,276100,276400,275200,276900,
394327,"Anchorage, AK",120,245700,244800,244500,244600,243600,248300,242100,232600,231500,235200,248300,248800,256400,248800,248100,241200,243200,243200,245400,237800,236300,235e3,245300,247500,250500,247500,245100,239600,238500,235400,236800,237e3,245400,248200,249600,258600,257700,258600,244400,247400,244300,240800,239100,239800,246200,245700,243600,241100,238500,239900,241200,244500,247e3,247e3,243900,242200,245800,251600,256200,253700,256300,254400,255600,251800,254800,257600,257500,254200,254200,253900,251e3,242400,241500,246e3,249600,250900,248900,251500,249900,244600,241900,244900,252600,255300,254200,254400,257800,260800,261600,260300,260300,259300,258200,257500,257800,262900,264200,266300,264200,263600,262800,259400,259e3,259e3,269300,271100,275600,268e3,265500,259100,256300,256900,256900,255e3,258400,263700,269400,265800,264700,261900,261500,259100,259800,258700,262200,262e3,262600,256300,261300,261200,264e3,272e3
394520,"Davenport, IL",121,114200,117100,106200,99800,101700,102700,104200,100600,99900,99200,100900,107200,110700,112200,106e3,105200,106100,105900,106600,104e3,104400,103300,106800,113100,115500,113100,107300,105300,105200,108400,112400,114100,112400,103100,103600,105e3,109300,108200,104700,107900,106200,110700,109800,110500,107200,104400,98500,102300,103900,111600,108300,108300,109500,112100,115600,114100,107200,105700,106100,118700,118300,118800,110600,110200,109800,112600,112400,111300,110500,109700,110100,111600,111900,112500,110400,110400,110800,111200,111100,109700,111300,111100,112800,113700,118e3,118300,119200,117500,118500,118600,122e3,122900,119300,111300,112600,115400,120300,119300,120500,119100,118e3,118300,119100,119800,118700,120200,115400,108200,106300,108800,116200,118200,121e3,120700,117600,118800,120500,124e3,119500,124700,13e4,137200,130700,123500,119e3,121600,128400,134900,133900,126800,116500,
394972,"Peoria, IL",122,123900,122100,113300,110100,108800,108100,107500,108300,108300,109400,103100,109100,106600,108800,103e3,105300,107500,108300,109300,108900,107200,110500,110200,109600,104300,108100,108200,110700,107900,109e3,106700,109900,112300,117e3,116200,108100,101900,100500,102900,104900,104e3,112e3,112300,115500,106500,104500,104500,11e4,112700,111400,112e3,111600,112700,114200,118200,118500,118100,121400,116900,119200,112900,116700,113800,115700,116100,115200,114100,114100,113900,119600,115600,115100,109100,113300,114100,116600,117400,119200,116200,115e3,114700,115700,118300,117400,117200,117400,121700,123700,123700,120300,118800,118400,115200,114100,111900,116e3,119500,120600,118800,114300,114600,113800,117600,117300,119800,119800,118700,116900,115800,115700,114900,113500,112e3,114700,116900,120300,120700,122600,126400,124100,120300,122100,121500,122900,119e3,121400,122400,118100,114800,116400,123100,
394898,"Myrtle Beach, SC",123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126100,124900,125e3,126800,129100,128700,129400,127600,130600,130100,130700,127300,130800,130100,132700,129900,131500,132500,130700,132600,137100,141e3,139400,137800,139100,143800,143300,144200,147300,148700,149600,146600,147400,149300,154e3,155600,154e3,150500,150200,149800,150300,147600,149300,149900,153100,152700,152e3,151200,150900,153800,146e3,145e3,139600,143e3,144e3,146400,151600,151900,153900,154800,155600,16e4,162100,166400,164900,166600,166100,167300,168100,170200,171400,172500,175400,177700,179300,181900,183500,181600,179300,178800,183900,185e3,186500,184600,185600,183700,
394875,"Montgomery, AL",124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96300,100900,101500,97200,97300,91900,92700,87300,91e3,90200,93e3,9e4,91600,90600,99200,96100,97600,91100,95500,99300,94500,94800,102700,111700,117300,106100,105600,104600,110900,115200,113800,113900,110400,111600,112800,109900,108700,109700,113500,119e3,117600,121300,118200,122400,123500,127100,125800,127e3,124400,126100,13e4,142200,143400,138200,125400,123e3,123e3,124100,125700,127700,127500,128200,128400,143e3,139800,137500,123500,125200,120500,118900,115500,132800,137800,141900,127500,128500,
395051,"Salisbury, MD",125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215600,210800,206300,209100,211600,209200,206800,203600,205900,207600,223100,225700,218400,203800,197900,208900,202600,202500,192900,192400,194800,194500,190800,183200,183300,182400,181400,177600,179400,185e3,191200,196900,198600,200800,204100,213900,214900,210900,204300,204400,207200,205600,205800,209e3,209500,209500,209900,209400,211700,217900,224900,226800,227100,226500,216400,211700,209500,219e3,222300,228400,234900,233900,228700,222800,220200,218400,213900,207200,211700,217200,227100,227500,231200,
395146,"Tallahassee, FL",126,184400,172300,164e3,160700,160600,155e3,153600,156300,164400,163300,162400,161e3,162100,164500,158e3,153400,147300,149700,155100,156300,156100,147400,15e4,148700,165e3,157600,155100,138400,132600,132e3,138600,145700,149400,148100,145300,133400,126300,127900,133700,134100,129800,132900,138900,138700,135800,137900,143300,147400,142500,14e4,139600,136900,137400,135300,140700,148100,145e3,149e3,149900,150900,145900,137e3,138400,136100,136300,141e3,145900,145100,143200,138300,134800,130400,128700,131100,131700,132900,133700,134900,141700,142900,145200,141700,140200,141800,146500,146900,148100,146600,148100,147400,144800,147e3,142200,139300,139700,148600,152900,156e3,155900,155900,155500,152300,152300,149700,153e3,158100,165200,165600,162600,157200,155e3,160300,160600,161200,155600,157600,157600,161200,165900,176200,180200,176600,170400,169900,169600,169e3,163600,170400,173600,181e3,184800,
395164,"Trenton, NJ",127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200300,194400,206400,207100,225200,226e3,225300,213300,211700,203600,194600,189300,193100,200400,205900,217e3,226400,224100,215200,210400,202300,202900,205800,211800,211e3,205200,216900,216700,221600,209500,208700,202200,213600,213400,217900,212300,217800,217200,214700,217800,211500,216600,207400,219800,218100,220100,217900,222900,220600,206700,205700,214900,221700,217200,228700,227e3,224500,210900,217800,220800,216800,214100,206100,201900,205e3,213200,218900,210200,201100,200600,204600,208400,204100,204100,203800,202900,198100,198500,204400,211900,211200,204700,198800,199300,204100,206700,211600,205500,212e3,205500,211400,199200,194700,202300,201400,201600,191200,191e3,193900,197400,201e3,
394589,"Fayetteville, NC",128,,,,,,,116100,113800,115400,118400,122200,127200,128900,131100,125600,122900,120200,120800,117900,117100,117900,123300,119800,117800,115200,121300,124e3,124100,122400,119600,120800,119800,121600,127e3,125600,128800,121100,123700,120500,123200,122700,121700,116600,114200,114800,119200,117200,112e3,107500,111300,114800,115300,110500,106800,106200,112e3,111e3,113800,110600,112900,109700,109700,111500,111200,11e4,108200,109900,105600,106800,110100,113300,111200,105900,105900,102400,102e3,102e3,105200,101500,100100,98800,102100,100200,101900,103400,106100,108200,107900,110100,108e3,104100,103900,103300,107300,107600,108700,110400,113700,113900,113700,112400,115500,116e3,119e3,118900,121900,119500,121100,118500,117500,115e3,117100,114900,114700,113e3,115400,116600,116400,117100,116900,117800,120400,122e3,123900,122900,123300,124500,128e3,128800,132600,131200,
394679,"Hickory, NC",129,116400,114100,116500,114200,112500,111800,108700,112600,110300,113700,109e3,117500,121300,122600,113500,108400,108300,111400,111e3,111600,11e4,112100,116700,122100,121e3,117e3,112e3,107600,106800,103800,107200,107800,108700,107100,104300,109500,108500,108e3,99200,102800,100500,101400,98800,106300,111500,111e3,107600,105500,110400,111900,116500,114200,111100,109600,107500,110900,108800,107600,107e3,114600,120100,119100,113500,112100,117100,12e4,119600,118100,118e3,119100,122800,121700,120900,117700,116700,118400,113900,107600,109400,114400,120500,117500,116900,119500,123400,123900,122900,120200,119700,119300,120600,120800,121300,122700,121500,119800,118e3,122500,124100,126900,126300,127100,123600,121300,122100,126800,128800,129400,126e3,126700,126900,128200,127800,126200,128200,132800,133800,132e3,131500,142900,146700,146700,143e3,142300,141800,139400,141200,142100,143400,146400,149800,
394697,"Huntington, WV",130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116100,108300,109200,107400,111400,11e4,117e3,121700,126e3,118100,118700,112800,111e3,106700,110700,112900,115800,117500,119e3,113e3,107100,107600,109e3,108500,105800,105400,106800,109400,116400,12e4,119700,118900,125600,127e3,129200,122800,120300,117500,119100,124400,127200,128900,131200,131e3,
394576,"Eugene, OR",131,232800,229600,224e3,22e4,223900,222300,220100,214900,212300,212600,211400,219800,221700,216300,204100,198600,203300,202200,201100,197e3,199100,202e3,205600,209300,207100,203600,197100,196600,196700,196900,198800,196900,194e3,193400,186400,185800,178500,177400,174300,174300,180800,183700,181400,174200,175e3,178700,182500,181400,176400,173800,172e3,175700,178e3,177100,179200,182400,186100,186600,188900,192500,189800,193800,195300,204900,205600,209800,208100,205200,202700,202400,206200,212400,211300,210600,206800,21e4,210100,206900,207200,207900,212300,214500,215900,213300,214500,215700,215500,213600,216e3,219600,219600,219700,218600,222700,223600,228900,229600,229500,229500,230100,231500,231700,233200,236800,239e3,241100,241900,246600,247600,247900,247600,248600,249700,252300,257500,261500,262500,259100,259800,269400,272200,275400,267100,273200,275400,280300,281200,283e3,281400,286500,287400,298900
